itemid,name,source_type,confidence,policy_hint,reason,path_family,file,line,context,auto_live_promotion
1163,lock_of_manticore_hair,MISSION_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,MISSION,scripts/missions/soa/4_1_1_Melvien_de_Malecroix.lua,53,"||                     local selectedSet = math.randomInt(1, #missionItems) ||  ||                     xi.mission.setVar(player, xi.mission.log_id.SOA, xi.mission.id.soa.COURIER_CATASTROPHE, 'Option', selectedSet) ||  ||                     return mission:progressEvent(156, ||                         xi.item.EFT_SKIN, ||                         xi.item.LOCK_OF_MANTICORE_HAIR, ||                         xi.item.BUFFALO_HORN, ||                         xi.item.SQUARE_OF_MANTICORE_LEATHER, ||                         xi.item.SQUARE_OF_BUFFALO_LEATHER, ||                         missionItems[selectedSet][1], ||                         missionItems[selectedSet][2] ||                     ) ||                 end,",0
1163,lock_of_manticore_hair,MISSION_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,MISSION,scripts/missions/soa/4_1_2_Courier_Catastrophe.lua,23,"{ ||     nextMission = { xi.mission.log_id.SOA, xi.mission.id.soa.DONE_AND_DELIVERED }, || } ||  || local missionItems = || { ||     { xi.item.EFT_SKIN,                    5 }, ||     { xi.item.LOCK_OF_MANTICORE_HAIR,      4 }, ||     { xi.item.BUFFALO_HORN,                1 }, ||     { xi.item.SQUARE_OF_MANTICORE_LEATHER, 1 }, ||     { xi.item.SQUARE_OF_BUFFALO_LEATHER,   1 }, || } ||  || mission.sections = || {",0
1163,lock_of_manticore_hair,TREASURE_SYSTEM_REFERENCE,MEDIUM,SOURCE_REVIEW,TREASURE_SYSTEM_REFERENCE,TREASURE_SYSTEM,scripts/globals/einherjar/treasure.lua,28,"{ ||         { item = xi.item.BUFFALO_HIDE,          rate = 1000 }, ||         { item = xi.item.SLICE_OF_BUFFALO_MEAT, rate = 1000 }, ||     }, ||     [ID.mob.HRAESVELG] = ||     { ||         { item = xi.item.MANTICORE_FANG,         rate = 1000 }, ||         { item = xi.item.LOCK_OF_MANTICORE_HAIR, rate = 1000 }, ||         { item = xi.item.MANTICORE_HIDE,         rate = 1000 }, ||     }, ||     [ID.mob.MORBOL_EMPEROR] = ||     { ||         { item = xi.item.AMERETAT_VINE,    rate = 1000 }, ||         { item = xi.item.LACQUER_TREE_LOG, rate = 1000 }, ||     },",0
1199,northern_fur,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,12,"-- !pos 16.678, -2.044, -14.600 252 || ----------------------------------- || ---@type TNpcEntity || local entity = {} ||  || entity.onTrade = function(player, npc, trade) ||     local count = trade:getItemCount() ||     local northernFurs = trade:hasItemQty(xi.item.NORTHERN_FUR, 4) ||     local easternPottery = trade:hasItemQty(xi.item.PIECE_OF_EASTERN_POTTERY, 4) ||     local southernMummies = trade:hasItemQty(xi.item.SOUTHERN_MUMMY, 4) ||  ||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then",0
1199,northern_fur,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,22,"||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then ||         if northernFurs and count == 4 then ||             player:tradeComplete() ||             player:startEvent(17, xi.item.NORTHERN_FUR, xi.item.NORTHERN_FUR) ||         elseif easternPottery and count == 4 then ||             player:tradeComplete() ||             player:startEvent(18, xi.item.PIECE_OF_EASTERN_POTTERY, xi.item.PIECE_OF_EASTERN_POTTERY) ||         elseif southernMummies and count == 4 then ||             player:tradeComplete() ||             player:startEvent(19, xi.item.SOUTHERN_MUMMY, xi.item.SOUTHERN_MUMMY) ||         end",0
1199,northern_fur,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,22,"||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then ||         if northernFurs and count == 4 then ||             player:tradeComplete() ||             player:startEvent(17, xi.item.NORTHERN_FUR, xi.item.NORTHERN_FUR) ||         elseif easternPottery and count == 4 then ||             player:tradeComplete() ||             player:startEvent(18, xi.item.PIECE_OF_EASTERN_POTTERY, xi.item.PIECE_OF_EASTERN_POTTERY) ||         elseif southernMummies and count == 4 then ||             player:tradeComplete() ||             player:startEvent(19, xi.item.SOUTHERN_MUMMY, xi.item.SOUTHERN_MUMMY) ||         end",0
1200,piece_of_eastern_pottery,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,13,"----------------------------------- || ---@type TNpcEntity || local entity = {} ||  || entity.onTrade = function(player, npc, trade) ||     local count = trade:getItemCount() ||     local northernFurs = trade:hasItemQty(xi.item.NORTHERN_FUR, 4) ||     local easternPottery = trade:hasItemQty(xi.item.PIECE_OF_EASTERN_POTTERY, 4) ||     local southernMummies = trade:hasItemQty(xi.item.SOUTHERN_MUMMY, 4) ||  ||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then ||         if northernFurs and count == 4 then",0
1200,piece_of_eastern_pottery,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,25,"player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then ||         if northernFurs and count == 4 then ||             player:tradeComplete() ||             player:startEvent(17, xi.item.NORTHERN_FUR, xi.item.NORTHERN_FUR) ||         elseif easternPottery and count == 4 then ||             player:tradeComplete() ||             player:startEvent(18, xi.item.PIECE_OF_EASTERN_POTTERY, xi.item.PIECE_OF_EASTERN_POTTERY) ||         elseif southernMummies and count == 4 then ||             player:tradeComplete() ||             player:startEvent(19, xi.item.SOUTHERN_MUMMY, xi.item.SOUTHERN_MUMMY) ||         end ||     end || end ||",0
1200,piece_of_eastern_pottery,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,25,"player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then ||         if northernFurs and count == 4 then ||             player:tradeComplete() ||             player:startEvent(17, xi.item.NORTHERN_FUR, xi.item.NORTHERN_FUR) ||         elseif easternPottery and count == 4 then ||             player:tradeComplete() ||             player:startEvent(18, xi.item.PIECE_OF_EASTERN_POTTERY, xi.item.PIECE_OF_EASTERN_POTTERY) ||         elseif southernMummies and count == 4 then ||             player:tradeComplete() ||             player:startEvent(19, xi.item.SOUTHERN_MUMMY, xi.item.SOUTHERN_MUMMY) ||         end ||     end || end ||",0
1201,southern_mummy,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,14,"---@type TNpcEntity || local entity = {} ||  || entity.onTrade = function(player, npc, trade) ||     local count = trade:getItemCount() ||     local northernFurs = trade:hasItemQty(xi.item.NORTHERN_FUR, 4) ||     local easternPottery = trade:hasItemQty(xi.item.PIECE_OF_EASTERN_POTTERY, 4) ||     local southernMummies = trade:hasItemQty(xi.item.SOUTHERN_MUMMY, 4) ||  ||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_COMPLETED ||     then ||         if northernFurs and count == 4 then ||             player:tradeComplete()",0
1201,southern_mummy,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,28,"player:tradeComplete() ||             player:startEvent(17, xi.item.NORTHERN_FUR, xi.item.NORTHERN_FUR) ||         elseif easternPottery and count == 4 then ||             player:tradeComplete() ||             player:startEvent(18, xi.item.PIECE_OF_EASTERN_POTTERY, xi.item.PIECE_OF_EASTERN_POTTERY) ||         elseif southernMummies and count == 4 then ||             player:tradeComplete() ||             player:startEvent(19, xi.item.SOUTHERN_MUMMY, xi.item.SOUTHERN_MUMMY) ||         end ||     end || end ||  || entity.onTrigger = function(player, npc) ||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or",0
1201,southern_mummy,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Norg/npcs/Muzaffar.lua,28,"player:tradeComplete() ||             player:startEvent(17, xi.item.NORTHERN_FUR, xi.item.NORTHERN_FUR) ||         elseif easternPottery and count == 4 then ||             player:tradeComplete() ||             player:startEvent(18, xi.item.PIECE_OF_EASTERN_POTTERY, xi.item.PIECE_OF_EASTERN_POTTERY) ||         elseif southernMummies and count == 4 then ||             player:tradeComplete() ||             player:startEvent(19, xi.item.SOUTHERN_MUMMY, xi.item.SOUTHERN_MUMMY) ||         end ||     end || end ||  || entity.onTrigger = function(player, npc) ||     if ||         player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.BLACK_MARKET) == xi.questStatus.QUEST_ACCEPTED or",0
1209,vial_of_desert_venom,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Edigey.lua,16,"local entity = {} ||  || entity.onTrade = function(player, npc, trade) ||     local forgetTheAntidote = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.DONT_FORGET_THE_ANTIDOTE) ||  ||     if ||         (forgetTheAntidote == xi.questStatus.QUEST_ACCEPTED or forgetTheAntidote == xi.questStatus.QUEST_COMPLETED) and ||         trade:hasItemQty(xi.item.VIAL_OF_DESERT_VENOM, 1) and ||         trade:getItemCount() == 1 ||     then ||         player:startEvent(4, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     end || end ||  || entity.onTrigger = function(player, npc)",0
1209,vial_of_desert_venom,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Edigey.lua,19,"local forgetTheAntidote = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.DONT_FORGET_THE_ANTIDOTE) ||  ||     if ||         (forgetTheAntidote == xi.questStatus.QUEST_ACCEPTED or forgetTheAntidote == xi.questStatus.QUEST_COMPLETED) and ||         trade:hasItemQty(xi.item.VIAL_OF_DESERT_VENOM, 1) and ||         trade:getItemCount() == 1 ||     then ||         player:startEvent(4, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     end || end ||  || entity.onTrigger = function(player, npc) ||     local forgetTheAntidote = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.DONT_FORGET_THE_ANTIDOTE) ||  ||     if",0
1209,vial_of_desert_venom,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Edigey.lua,30,"entity.onTrigger = function(player, npc) ||     local forgetTheAntidote = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.DONT_FORGET_THE_ANTIDOTE) ||  ||     if ||         forgetTheAntidote == xi.questStatus.QUEST_AVAILABLE and ||         player:getFameLevel(xi.fameArea.SELBINA_RABAO) >= 4 ||     then ||         player:startEvent(2, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     elseif forgetTheAntidote == xi.questStatus.QUEST_ACCEPTED then ||         player:startEvent(3, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     elseif forgetTheAntidote == xi.questStatus.QUEST_COMPLETED then ||         player:startEvent(5, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     else ||         player:startEvent(50) ||     end",0
1209,vial_of_desert_venom,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Edigey.lua,32,"||     if ||         forgetTheAntidote == xi.questStatus.QUEST_AVAILABLE and ||         player:getFameLevel(xi.fameArea.SELBINA_RABAO) >= 4 ||     then ||         player:startEvent(2, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     elseif forgetTheAntidote == xi.questStatus.QUEST_ACCEPTED then ||         player:startEvent(3, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     elseif forgetTheAntidote == xi.questStatus.QUEST_COMPLETED then ||         player:startEvent(5, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     else ||         player:startEvent(50) ||     end || end ||",0
1209,vial_of_desert_venom,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Edigey.lua,34,"forgetTheAntidote == xi.questStatus.QUEST_AVAILABLE and ||         player:getFameLevel(xi.fameArea.SELBINA_RABAO) >= 4 ||     then ||         player:startEvent(2, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     elseif forgetTheAntidote == xi.questStatus.QUEST_ACCEPTED then ||         player:startEvent(3, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     elseif forgetTheAntidote == xi.questStatus.QUEST_COMPLETED then ||         player:startEvent(5, 0, xi.item.VIAL_OF_DESERT_VENOM) ||     else ||         player:startEvent(50) ||     end || end ||  || entity.onEventFinish = function(player, csid, option, npc) ||     if csid == 2 and option == 1 then",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,148,"-- No entries. ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Ores 4 ||         { ||             [1] = { xi.item.CHUNK_OF_SILVER_ORE,       100, xi.craftRank.AMATEUR }, ||             [2] = { xi.item.CHUNK_OF_IRON_ORE,         100, xi.craftRank.RECRUIT }, ||             [3] = { xi.item.CHUNK_OF_KOPPARNICKEL_ORE, 100, xi.craftRank.RECRUIT }, ||             [4] = { xi.item.CHUNK_OF_MYTHRIL_ORE,      100, xi.craftRank.RECRUIT },",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,426,"[5] = { xi.item.PHOENIX_FEATHER,           1, xi.craftRank.CRAFTSMAN }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||     }, ||  ||     [xi.zone.BATALLIA_DOWNS_S] = -- 84 ||     { ||         [xi.chocoboDig.layer.TREASURE] = ||         {",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,507,"-- No entries. ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Logs 4 ||         { ||             [1] = { xi.item.ARROWWOOD_LOG,           240, xi.craftRank.AMATEUR   }, ||             [2] = { xi.item.YEW_LOG,                 150, xi.craftRank.AMATEUR   }, ||             [3] = { xi.item.ELM_LOG,                 100, xi.craftRank.RECRUIT   }, ||             [4] = { xi.item.FEYWEALD_LOG,             50, xi.craftRank.INITIATE  },",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,538,"-- No entries. ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Crystals ||         { ||             [1] = { xi.item.FIRE_CRYSTAL,      50, xi.craftRank.AMATEUR }, ||             [2] = { xi.item.ICE_CRYSTAL,       50, xi.craftRank.AMATEUR }, ||             [3] = { xi.item.WIND_CRYSTAL,      50, xi.craftRank.AMATEUR }, ||             [4] = { xi.item.EARTH_CRYSTAL,     50, xi.craftRank.AMATEUR },",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,813,"[4] = { xi.item.HEAD_OF_NAPA,            50, xi.craftRank.INITIATE }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||     }, ||  ||     [xi.zone.VALKURM_DUNES] = -- 103 ||     { ||         [xi.chocoboDig.layer.TREASURE] = ||         {",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,937,"[5] = { xi.item.PLATINUM_BEASTCOIN,   1, xi.craftRank.APPRENTICE }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||     }, ||  ||     [xi.zone.NORTH_GUSTABERG] = -- 106 ||     { ||         [xi.chocoboDig.layer.TREASURE] = ||         {",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,956,"{ ||             [ 1] = { xi.item.PEBBLE,                 50, xi.craftRank.AMATEUR    }, ||             [ 2] = { xi.item.LITTLE_WORM,            50, xi.craftRank.AMATEUR    }, ||             [ 3] = { xi.item.BONE_CHIP,              50, xi.craftRank.AMATEUR    }, ||             [ 4] = { xi.item.BIRD_FEATHER,           50, xi.craftRank.AMATEUR    }, ||             [ 5] = { xi.item.HANDFUL_OF_FISH_SCALES, 50, xi.craftRank.AMATEUR    }, ||             [ 6] = { xi.item.INSECT_WING,            50, xi.craftRank.AMATEUR    }, ||             [ 7] = { xi.item.BAG_OF_CACTUS_STEMS,    10, xi.craftRank.RECRUIT    }, ||             [ 8] = { xi.item.LIZARD_MOLT,            50, xi.craftRank.RECRUIT    }, ||             [ 9] = { xi.item.MYTHRIL_BEASTCOIN,      10, xi.craftRank.APPRENTICE }, ||             [10] = { xi.item.CHUNK_OF_MYTHRIL_ORE,   10, xi.craftRank.APPRENTICE }, ||             [11] = { xi.item.CHUNK_OF_DARKSTEEL_ORE, 10, xi.craftRank.ARTISAN    }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Gysahl Greens ||         {",0
1236,bag_of_cactus_stems,CHOCOBO_DIGGING,HIGH,ORDINARY_SOURCE_CANDIDATE,LSB_CHOCOBO_DIGGING_REFERENCE,CHOCOBO_DIGGING,scripts/globals/hobbies/chocobo_digging/data.lua,1086,"[9] = { xi.item.PUFFBALL,             5, xi.craftRank.APPRENTICE }, ||         }, ||         [xi.chocoboDig.layer.BURROW] = -- Set: Yellow Ginseng seeds ||         { ||             [1] = { xi.item.PIECE_OF_YELLOW_GINSENG, 150, xi.craftRank.AMATEUR  }, ||             [2] = { xi.item.BAG_OF_WILDGRASS_SEEDS,   50, xi.craftRank.RECRUIT  }, ||             [3] = { xi.item.BAG_OF_TREE_CUTTINGS,     10, xi.craftRank.INITIATE }, ||             [4] = { xi.item.BAG_OF_CACTUS_STEMS,       5, xi.craftRank.NOVICE   }, ||         }, ||         [xi.chocoboDig.layer.BORE] = -- Set: Crystals ||         { ||             [1] = { xi.item.FIRE_CRYSTAL,      50, xi.craftRank.AMATEUR }, ||             [2] = { xi.item.ICE_CRYSTAL,       50, xi.craftRank.AMATEUR }, ||             [3] = { xi.item.WIND_CRYSTAL,      50, xi.craftRank.AMATEUR }, ||             [4] = { xi.item.EARTH_CRYSTAL,     50, xi.craftRank.AMATEUR },",0
